1.1985,-2.9204,0.081085
2.1994,0.87094,-0.27296
1.1813,-0.4553,0.91195
-0.40139,2.4194,2.0833
-1.0365,-0.36051,1.2759
-0.0079275,-2.0509,1.0926
-1.7284,2.9483,4.3538
2.187,-0.14291,1.4316
-3.7077,4.0122,0.82204
-2.3736,2.1804,0.75835
-0.98352,0.11269,2.3217
-1.8555,1.8419,0.6093
1.8175,0.72898,1.3865
0.82648,1.7264,-0.33423
-0.67172,-2.9386,0.8738
0.71792,-1.1489,0.79343
4.4665,1.2119,-0.36141
-1.5433,1.4795,0.71276
3.0009,-4.2299,1.4858
-1.3784,-4.2377,1.7246
-0.25485,0.77588,1.9955
2.5437,2.4664,1.3843
0.74369,-1.5587,0.84567
-0.1835,0.95473,1.5157
0.3838,5.6542,0.65371
3.3855,0.91544,0.10403
-0.82257,3.2606,2.8526
-1.2902,-0.70854,2.2585
-3.2,-0.93865,1.9512
-1.6911,-2.5283,0.68042
3.8437,1.6089,1.8457
2.9134,3.9788,1.2821
1.9462,-0.67165,1.8175
-0.19174,-1.1828,1.6699
2.1973,0.30297,-2.0958
0.45976,1.2209,1.8581
1.6668,-0.96957,0.23514
-0.48799,-3.0416,-0.58197
-1.2793,1.3765,0.83664
1.6519,-1.3291,0.56886
-0.37893,-1.5284,-0.45379
-0.83838,-1.4054,0.87438
0.817,5.12,1.7837
2.6088,0.74079,0.85033
1.184,4.5117,0.3055
0.88418,-1.0977,0.28714
-0.57277,-2.2042,-0.26441
-1.386,0.1076,1.1229
0.087527,0.48072,0.030447
2.3572,-2.9477,1.7766
0.20362,-2.1262,-0.85676
0.37066,3.5331,0.42968
0.77782,1.3622,2.6708
3.5873,0.23698,2.0419
-4.1363,1.6569,1.6022
-0.093795,-0.31873,3.1311
-0.83595,-0.0088312,1.5595
-0.91196,1.6524,0.49682
-1.1934,-3.4476,1.0946
0.70031,0.010533,0.3007
1.6428,1.9361,1.3163
0.0095967,0.48436,3.5071
-0.6165,3.2576,1.4081
-2.9175,-4.335,1.8859
-0.48615,-0.13272,0.39221
-1.5634,-0.0094009,-1.2561
-0.63673,0.11014,1.9942
0.39967,1.8909,1.0602
3.6971,6.6294,-1.5215
0.41808,1.6523,0.034281
2.4111,0.14736,-1.3941
-2.4197,0.42734,1.3792
1.2068,0.48012,2.0667
0.34169,5.4182,3.6193
3.5671,1.6002,1.7904
-0.011452,-2.7131,1.9271
0.2078,2.0518,2.0364
0.69361,-2.4294,3.4005
2.4048,-4.0299,-0.16832
1.5846,1.5859,-0.90508
-0.61487,-1.0227,0.60227
-2.6764,-0.71217,-0.71789
1.064,2.274,0.23325
-2.3055,-1.4669,1.1776
-3.0586,-4.1429,0.66887
-0.24367,-0.52134,0.46106
0.13117,-4.5551,1.6679
-1.3601,-0.14623,1.5903
0.75431,1.8457,0.77682
-1.2597,2.6463,3.4313
-1.4791,-3.3168,1.1276
-1.5369,-1.8527,0.73454
-0.6035,-4.7916,1.2275
2.8977,-1.8936,0.58283
-1.5191,-5.3165,1.3831
1.3727,1.6208,0.0035504
-4.0264,-5.4601,-0.8245
-1.1722,-0.55085,-2.5404
-1.14,3.4297,3.1367
-3.0784,-2.7865,0.8968
-0.37392,-0.2126,-0.17638
0.14765,-4.9242,2.2965
1.3189,0.52142,1.421
2.0801,-1.443,0.40073
0.22295,1.5845,1.0128
-4.1413,0.99743,1.452
-0.31171,1.7298,2.02
-1.7624,-1.2469,-0.032831
2.8349,-2.7332,-0.76501
0.45595,2.417,1.353
1.8427,-1.2717,0.53313
2.9236,-7.7509,1.975
-1.0388,0.97661,1.9789
1.7485,-0.077192,-1.5781
2.1296,1.7785,2.3765
-2.7812,3.9082,-0.23642
-2.0954,-0.97578,-0.30112
0.99437,-0.082335,-1.2002
-0.59185,2.1141,0.79697
0.61609,2.6477,0.5354
2.2542,2.4742,0.3691
2.3484,-1.5115,3.5717
1.2046,0.68871,1.5561
-0.90938,2.6931,1.3797
2.2916,-4.284,0.61795
-0.5596,5.8235,0.32215
2.2275,0.17408,1.5479
0.19152,0.94838,-0.62964
-4.1091,0.40593,0.81302
1.651,-3.6477,2.8815
-0.2159,0.63854,2.5701
-0.32318,5.9672,0.80306
-0.14884,6.6227,1.8656
-0.081947,1.385,-0.49679
-2.7999,6.5765,0.59339
-2.1774,3.5595,2.1783
-3.9698,2.1027,3.929
0.36176,-2.6633,1.1522
3.0336,-4.0777,0.1639
0.025974,1.3479,2.7377
